sys_id,u_categories_list,u_service_types
3a777634db4fd81067de483705961915,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
ab15e3d1db83dc108df5d8c7f4961949,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
c0f47b55dbc3dc108df5d8c7f49619ae,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
a1adde57db03d4508df5d8c7f496195a,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
59a13f6fdb8718508df5d8c7f496193d,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
8e901c73db4b18508df5d8c7f4961929,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
b0730533db4f18508df5d8c7f4961955,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
4b261185db5f5c508df5d8c7f49619c0,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
abe943e5db9710908df5d8c7f49619b1,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
cf550c4adbdb50908df5d8c7f4961950,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
62f00c83dbd3d0108df5d8c7f49619c6,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
1db2b497db13141067de483705961910,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
24b9d018db2b18108df5d8c7f49619d2,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
9649b450dbeb18108df5d8c7f49619da,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
f403b281dbeb90105229e126059619cb,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
8b5b97c9dbaf90105229e126059619f7,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
a85f7f1ddb2314105229e126059619de,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
b5809931dbe754105229e12605961925,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
2777e931db6b54105229e12605961972,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
99b179f9db6b54105229e126059619df,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
8fffd940dbb39c105229e12605961971,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
190ce604db7b9c105229e12605961975,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
c117b3e0dbbf10505229e1260596199f,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
851af7e5db3b5450d4d3a58405961903,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
2dfefb2ddb3b5450d4d3a58405961941,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
1f384079db7b5450d4d3a584059619be,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
5b69c9c2dbbf54505229e126059619d3,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
a36e5847db3f58505229e12605961993,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
0c31d114db4024105229e1260596199f,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
20b05de0db0064105229e1260596191e,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
d04cebb0db0ca410d4d3a584059619d6,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
4ac93c99db4028105229e1260596196c,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
a328f7cedb08e810d4d3a5840596191c,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
3d3c1d2adb8c2c105229e126059619da,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
59e8f925db68a8505229e12605961932,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
291daacadb74e4105229e12605961999,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
3eecfc45db05e050d4d3a5840596193e,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
0c3a6185dbc5e050d4d3a584059619d5,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
bc9a8043dbe1e4d0d4d3a5840596196b,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
b45af3c1dbb5ecd0d4d3a58405961909,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
9874a7c6dbf1e8d05229e12605961924,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
2f44465adbca2c10d4d3a5840596190a,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
1ce4ef2edb42ac10d4d3a58405961985,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
d9c775dcdb122450d4d3a58405961961,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
0958f4dcdbcb2c5067de483705961924,"Improved relationships, Increased social and 
community participation, Improved daily living skills, Improved health and wellbeing",Psychology
f8b384434f5adb80cfbd4c111310c720,,
112832a5db45c810de73bd16f49619d2,,
57676362db3cd0103cfa366d7c9619c8,,
2313e0cedbcd10503cfa366d7c961980,,
cf6e4b061bb99410908033fccc4bcb89,,
68009b47dbb55850f43750e4f396190a,,
413f9fe11b421450908033fccc4bcb6e,,
a26d8e79dbdadc10f43750e4f3961982,,
9783e467db569450f43750e4f39619c0,,
2c7e6208dbee1850f43750e4f3961999,,
dee8b2dedb629090f43750e4f396191f,,
1ba9a34cdb83581067de483705961916,,
ae4abd95db13dc508df5d8c7f4961990,,
8a2975a7db1f54108df5d8c7f49619be,,
08b61169db2b14105229e1260596190c,,
980f2d79db6b54105229e12605961979,,
33ab27f2db3b58505229e126059619a6,,
f4a868fadbd8ec105229e12605961971,,
5d7caf68db01a050d4d3a5840596198a,,
a3f10ed9dbf12300de73bd16f49619e4,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
dcb56daadb42b300317852e344961921,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
db753d2fdb027300de73bd16f49619f1,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
ecd71d3adb927b00de73bd16f4961937,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
16e7e249db2b730030f67c57f496197e,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
e6076503db3454103cfa366d7c9619ff,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
99f743dfdbf4d010de73bd16f4961933,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
9cebbfebdbbcd4103cfa366d7c96193b,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
abd1e440db0158103cfa366d7c96195c,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
07e21e08db8558103cfa366d7c961932,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
1573dd11db419c103cfa366d7c961964,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
1465488edb4d10503cfa366d7c961944,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
fe7da292db8590503cfa366d7c961969,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
54c4ef87db0d5050de73bd16f4961917,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
96368702db915c50de73bd16f496194e,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
150a8dbbdb599c10f43750e4f39619be,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
c88ea8c8db211490de73bd16f49619e0,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
ae896949dba91010f43750e4f396191d,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
b8fbf775dbedd010de73bd16f49619ea,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
cd886e2edbed9410f43750e4f3961938,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
68512c0bdbe51810f43750e4f39619b8,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
c22cf3bfdba11c10f43750e4f3961987,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
50862304db791c10de73bd16f4961993,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
f5b0b3dbdb399850f43750e4f396193c,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
6d458a591bca9050908033fccc4bcb47,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
81c9e3addb46d090f43750e4f3961901,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
0750bfb6db021410f43750e4f39619d9,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
06a19e87dbca1410f43750e4f39619ba,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
db41e9d7db4a5410f43750e4f3961943,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
4834a9dbdb4a5410f43750e4f39619ba,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
0dc14f2fdb02d410f43750e4f3961912,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
99b95770db121c10f43750e4f396194e,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
fc31592ddbd69c10f43750e4f3961942,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
6583184e1b52dc10908033fccc4bcb65,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
78cc8cdadb165050f43750e4f396194c,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
48d1eb4f1b1ad050908033fccc4bcbfb,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
5ba1c78cdb225850f43750e4f39619ff,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
b4fd5b11dba29c50f43750e4f3961926,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
af8c7bd5db269c50f43750e4f39619da,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
fe444c61db669c50f43750e4f39619eb,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
13a98ce5db669c50f43750e4f39619da,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
fd6faba11be25c50908033fccc4bcbb0,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
9b6cfd5adb2e5090f43750e4f3961935,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
8f6a8b2c1b3a1890908033fccc4bcbb4,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
3721af641bba1890908033fccc4bcb6a,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
02f42fe81bba1890908033fccc4bcbac,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
8da75b341b3a5890908033fccc4bcbbc,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
3b8b13b81b3a5890908033fccc4bcb21,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
36a0bb301bba5890908033fccc4bcbe5,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
bd0c48cd1bfa5890908033fccc4bcbbc,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
b677e4cd1b7e5890908033fccc4bcb1e,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
41d7accd1b7e5890908033fccc4bcb60,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
1d3657f5db7a101067de48370596193e,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
d7575c5edb3e501067de4837059619d9,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
baae613cdb0bd81067de483705961903,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
9e91282ddb87dc108df5d8c7f4961994,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
e7d58615db53dc508df5d8c7f49619ac,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
26588bc1db6f90105229e126059619dd,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
a374d935dbe754105229e12605961928,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
9e4da539db6b54105229e1260596193e,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
d8e9da3ddb2f54105229e12605961949,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
8ad9a83fdb2b5c10d4d3a58405961978,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
fd9c4244dbb79c105229e126059619d1,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
93709ac8dbb79c105229e126059619c9,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
3fe66314db7fdc105229e1260596191d,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
d46e7be8dbbf10505229e12605961906,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
e7bfd070db7350505229e12605961908,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
745c28b0dbb350505229e12605961918,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
11acb6e9dbb35450d4d3a58405961988,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
55c4f0d0dbcce0105229e12605961969,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
e6b4d958db4024105229e12605961991,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
e99b9a28db8464105229e12605961985,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
98e730a2db0c2c105229e12605961914,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
ca188710db542450d4d3a584059619f1,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
7886347ddb502c105229e1260596198d,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
b2899e5bdb18e010d4d3a584059619b8,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
e040e90adb70e4105229e12605961960,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
837868cddb81e050d4d3a584059619e2,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
df1e1949db85e050d4d3a5840596198e,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
f2416887db49a850d4d3a58405961957,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
25ac2443db89a850d4d3a584059619db,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
5c1ef191dbe160d0d4d3a58405961998,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
a4b335dadba9ac905229e126059619d6,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
8cf43197dbad60d05229e1260596193c,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
2fee4b73dbe9a8d0d4d3a584059619c7,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
b9cfab77db6da8d0d4d3a58405961948,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
3615400cdbbda8d0d4d3a584059619bc,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
44d94440dbfda8d0d4d3a5840596194d,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
bb801448dbfda8d0d4d3a58405961978,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
1451f08cdb71e8d0d4d3a584059619f1,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
c09fe018db312cd0d4d3a58405961937,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
fcc63c10db712cd0d4d3a584059619e9,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
22022f10db8e6410d4d3a5840596198c,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
1ce4ef2edb42ac10d4d3a58405961985,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
e74760dadb5a601067de48370596191a,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
8c28d5cbdbaea81067de48370596194c,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
2a4305c1db76e050ce70ad3cd3961950,"Assistance with social and community participation, Increased social and 
community participation",Sport and recreation activities
89047ca8dbc2a410d4d3a58405961942,,
88ab0d02db6a1090f43750e4f3961940,,Horse/Equine Therapy
6b8fc146db6a1090f43750e4f3961973,,Horse/Equine Therapy
7f5f90d7db7e541067de483705961952,,Horse/Equine Therapy
9171cb44db03581067de483705961908,,Horse/Equine Therapy
fea54bc4db03581067de48370596196d,,Horse/Equine Therapy
aef88b0cdb03581067de483705961957,,Horse/Equine Therapy
0f476b48db83581067de483705961934,,Horse/Equine Therapy
8fed6380dbc3581067de4837059619ce,,Horse/Equine Therapy
38203fc0dbc3581067de4837059619c2,,Horse/Equine Therapy
26527784dbc3581067de483705961974,,Horse/Equine Therapy
1027bb88dbc3581067de483705961933,,Horse/Equine Therapy
8481c0a0dbc3981067de483705961941,,Horse/Equine Therapy
d784cc24dbc3981067de4837059619df,,Horse/Equine Therapy
ffa904e8dbc3981067de4837059619d6,,Horse/Equine Therapy
694cc46cdbc3981067de483705961997,,Horse/Equine Therapy
b7be0060db07981067de4837059619eb,,Horse/Equine Therapy
06c12263dbdf54108df5d8c7f4961918,,Horse/Equine Therapy
8fffd940dbb39c105229e12605961971,,Horse/Equine Therapy
33ab27f2db3b58505229e126059619a6,,Horse/Equine Therapy
5b626efedb04ac10d4d3a584059619b4,,Horse/Equine Therapy
605cddc8db49ec10d4d3a5840596192c,,Horse/Equine Therapy
25ac2443db89a850d4d3a584059619db,,Horse/Equine Therapy
a4b335dadba9ac905229e126059619d6,,Horse/Equine Therapy
bc9a8043dbe1e4d0d4d3a5840596196b,,Horse/Equine Therapy
3c040824db02a410d4d3a584059619ca,,Horse/Equine Therapy
6b687f15db22a410ce70ad3cd396198d,,Horse/Equine Therapy
4271fb4d4f5bdf00cfbd4c111310c74f,,
5bbe4540dbe11490de73bd16f49619fe,,
bb4fe792dbf19450f43750e4f396190b,,
59495b9fdbb59850f43750e4f3961914,,
ba276f74db521c10f43750e4f3961983,,
f3f9d6c2dbee1090f43750e4f396193d,,
088f100bdb25e4d0d4d3a584059619d0,,
6db4b8354ffbdb4068adc7de0310c767,Improved health and wellbeing,Speech pathology
30bc1656db877f00de73bd16f49619ae,Improved health and wellbeing,Speech pathology
bfb806a0db4dd410de73bd16f496195a,Improved health and wellbeing,Speech pathology
819ed760db49d8103cfa366d7c961936,Improved health and wellbeing,Speech pathology
22c28791db499c103cfa366d7c9619c2,Improved health and wellbeing,Speech pathology
3f723c3fdb51d090de73bd16f4961921,Improved health and wellbeing,Speech pathology
e2fa9729dbed9010f43750e4f3961933,Improved health and wellbeing,Speech pathology
93d9aabbdb65d810de73bd16f4961943,Improved health and wellbeing,Speech pathology
b8024f461b799410908033fccc4bcb78,Improved health and wellbeing,Speech pathology
69a129b2db7dd450f43750e4f3961987,Improved health and wellbeing,Speech pathology
e23d9b131bf5d810908033fccc4bcba9,Improved health and wellbeing,Speech pathology
1be0b75cdb469c50f43750e4f3961917,Improved health and wellbeing,Speech pathology
4e01e03c1b461050908033fccc4bcb63,Improved health and wellbeing,Speech pathology
5df9b1891bca5050908033fccc4bcb85,Improved health and wellbeing,Speech pathology
606f7370dbd21c10f43750e4f396199f,Improved health and wellbeing,Speech pathology
190ddd631b125450908033fccc4bcbac,Improved health and wellbeing,Speech pathology
ca705aafdb1e9450f43750e4f396199f,Improved health and wellbeing,Speech pathology
6d4237d9dbe29c50f43750e4f3961963,Improved health and wellbeing,Speech pathology
59a732641bf61890908033fccc4bcb03,Improved health and wellbeing,Speech pathology
83bad0011b7e5890908033fccc4bcbf1,Improved health and wellbeing,Speech pathology
052164c51b7e5890908033fccc4bcbfa,Improved health and wellbeing,Speech pathology
96b8d779db7a101067de483705961978,Improved health and wellbeing,Speech pathology
b602cc98db6fd41067de483705961929,Improved health and wellbeing,Speech pathology
f224a4a6db6718105229e126059619ce,Improved health and wellbeing,Speech pathology
631fcdbfdb235c105229e126059619cb,Improved health and wellbeing,Speech pathology
5b69c9c2dbbf54505229e126059619d3,Improved health and wellbeing,Speech pathology
d04cebb0db0ca410d4d3a584059619d6,Improved health and wellbeing,Speech pathology
f242fc49dbc1e050d4d3a58405961926,Improved health and wellbeing,Speech pathology
9b26d7efdb2d68d0d4d3a58405961902,Improved health and wellbeing,Speech pathology
47b7f30edb35e8d05229e126059619ff,Improved health and wellbeing,Speech pathology
5aeedb80db0a24105229e126059619a8,Improved health and wellbeing,Speech pathology
d4f15556db1e601067de4837059619b5,Improved health and wellbeing,Speech pathology
5d9293abdbd6a41067de483705961928,Improved health and wellbeing,Speech pathology
0f474e35db22e41067de483705961980,Improved health and wellbeing,Speech pathology
18ff9c41db8b201067de48370596191b,Improved health and wellbeing,Speech pathology
9bfa8e524f321700cfbd4c111310c771,Assistance with daily living,Yard maintenance
6b0ea711db6cab00de73bd16f496195e,Assistance with daily living,Yard maintenance
c79e1a0edb0e2b0030f67c57f4961978,Assistance with daily living,Yard maintenance
dcb8e084db1c7380139b2db6149619c3,Assistance with daily living,Yard maintenance
e976308cdb1c7380139b2db614961942,Assistance with daily living,Yard maintenance
f2bd8fa8db94481030f67c57f49619a9,Assistance with daily living,Yard maintenance
c003d068dbec4050de73bd16f49619ff,Assistance with daily living,Yard maintenance
ceb343f1db010c10de73bd16f496199d,Assistance with daily living,Yard maintenance
a68c15f6db705010de73bd16f4961921,Assistance with daily living,Yard maintenance
86efe6ecdb45d8103cfa366d7c9619b4,Assistance with daily living,Yard maintenance
46ff44d1db059810de73bd16f4961986,Assistance with daily living,Yard maintenance
b906b4ffdb51d090de73bd16f4961952,Assistance with daily living,Yard maintenance
5b874d3bdb599c10f43750e4f396195a,Assistance with daily living,Yard maintenance
495a713bdb1d9c10f43750e4f39619f4,Assistance with daily living,Yard maintenance
9660bcf8db61d490de73bd16f49619a9,Assistance with daily living,Yard maintenance
7ec530fddbe1d010de73bd16f49619fa,Assistance with daily living,Yard maintenance
a9a82006db651410f43750e4f39619c5,Assistance with daily living,Yard maintenance
835f23bedbedd410de73bd16f4961902,Assistance with daily living,Yard maintenance
614adee41b315010908033fccc4bcb4e,Assistance with daily living,Yard maintenance
6bc0c7c91bfd9010908033fccc4bcbf9,Assistance with daily living,Yard maintenance
2e0ef04f1bced010908033fccc4bcbff,Assistance with daily living,Yard maintenance
86c1a70adb525050f43750e4f396195e,Assistance with daily living,Yard maintenance
b69c9de3db9b54108df5d8c7f496195f,Assistance with daily living,Yard maintenance
a5131c42dbbb54505229e1260596191b,Assistance with daily living,Yard maintenance
ceab5b1bdb5ce010d4d3a58405961964,Assistance with daily living,Yard maintenance
8325de86db34e4105229e1260596198e,Assistance with daily living,Yard maintenance
b03a7550db522450d4d3a5840596193d,Assistance with daily living,Yard maintenance
09a631f4dbeae010ce70ad3cd3961972,Assistance with daily living,Yard maintenance
b0d4ac8edbfea450ce70ad3cd3961923,Assistance with daily living,Yard maintenance
173e451edb1c5410317852e344961966,,
345b80e6dbbc90103cfa366d7c9619a8,,
611c40c81b5ad410908033fccc4bcbb8,,
ed8564a31b1e1450908033fccc4bcbed,,
e9ecb5f2dbcfa41067de4837059619c3,,
6db4b8354ffbdb4068adc7de0310c767,Improved health and wellbeing,Therapy assessment
f26b216edb9c6700de73bd16f49619f0,Improved health and wellbeing,Therapy assessment
4fd1c870db47e38030f67c57f4961910,Improved health and wellbeing,Therapy assessment
2fbe08b8db47e38030f67c57f496198f,Improved health and wellbeing,Therapy assessment
ea1b71d8dbf873c0139b2db61496195f,Improved health and wellbeing,Therapy assessment
30bc1656db877f00de73bd16f49619ae,Improved health and wellbeing,Therapy assessment
16e7e249db2b730030f67c57f496197e,Improved health and wellbeing,Therapy assessment
9e2264efdba8c0103cfa366d7c96191c,Improved health and wellbeing,Therapy assessment
2be60a40dbd58010de73bd16f4961952,Improved health and wellbeing,Therapy assessment
8c333c9bdbb70050139b2db614961933,Improved health and wellbeing,Therapy assessment
72989b61dbad9010de73bd16f49619ca,Improved health and wellbeing,Therapy assessment
c2d3bf3a4f1adb80cfbd4c111310c71f,Consumables,Consumable products
54d5c0834f5adb80cfbd4c111310c745,Consumables,Consumable products
1ab8941cdb9c6300de73bd16f4961998,Consumables,Consumable products
0e7fc8cedbdd6300317852e34496190c,Consumables,Consumable products
e0953b4cdb6d6700317852e344961908,Consumables,Consumable products
91feccc5db4fe38030f67c57f496198b,Consumables,Consumable products
3fb63155db193700139b2db61496195d,Consumables,Consumable products
40bea9a0db13f340de73bd16f496197f,Consumables,Consumable products
3e4482d7db27f70030f67c57f49619c6,Consumables,Consumable products
9e2264efdba8c0103cfa366d7c96191c,Consumables,Consumable products
54d3593cdb709c103cfa366d7c9619e3,Consumables,Consumable products
bb855791dbf810103cfa366d7c961950,Consumables,Consumable products
df63799fdb70d010de73bd16f49619da,Consumables,Consumable products
878d73abdbb81410de73bd16f4961994,Consumables,Consumable products
742f4aa8dbc1d8103cfa366d7c9619f9,Consumables,Consumable products
16f65ea0db05d8103cfa366d7c9619f8,Consumables,Consumable products
e8145b38db415810de73bd16f49619aa,Consumables,Consumable products
4cce37b2dbcd1050de73bd16f49619ad,Consumables,Consumable products
70fd28dfdbc954503cfa366d7c961929,Consumables,Consumable products
4b25c5fddb99d850de73bd16f4961966,Consumables,Consumable products
96368702db915c50de73bd16f496194e,Consumables,Consumable products
307af066dbd95810f43750e4f39619ba,Consumables,Consumable products
9774831fdb995090de73bd16f4961998,Consumables,Consumable products
8058c149db291010de73bd16f496194e,Consumables,Consumable products
4eda7a61db2d9010de73bd16f4961966,Consumables,Consumable products
71595a2edbad9410f43750e4f39619e3,Consumables,Consumable products
71033b26db21d410de73bd16f496199d,Consumables,Consumable products
15f7327cdbb11050f43750e4f39619cd,Consumables,Consumable products
5adf3fec1b821050908033fccc4bcbf1,Consumables,Consumable products
608214381b061050908033fccc4bcb51,Consumables,Consumable products
79d5094d1bc65050908033fccc4bcbb1,Consumables,Consumable products
d33b4cc7db821410f43750e4f396199a,Consumables,Consumable products
9febfc8b1bced010908033fccc4bcbcb,Consumables,Consumable products
9e10eee3db8e9410f43750e4f3961967,Consumables,Consumable products
3cf7572b1bc69410908033fccc4bcbef,Consumables,Consumable products
1a8d4f8edbde1050f43750e4f3961913,Consumables,Consumable products
909693c6db125050f43750e4f39619a1,Consumables,Consumable products
86c1a70adb525050f43750e4f396195e,Consumables,Consumable products
1fa099e31bde1450908033fccc4bcb46,Consumables,Consumable products
3eabae331b569450908033fccc4bcbed,Consumables,Consumable products
541a53dcdba29850f43750e4f3961933,Consumables,Consumable products
4923efb01b7a5890908033fccc4bcb5c,Consumables,Consumable products
620eeb4ddb839c108df5d8c7f496190b,Consumables,Consumable products
1d36aceddb87dc108df5d8c7f49619c9,Consumables,Consumable products
5bfd7dc7db4f54508df5d8c7f49619fe,Consumables,Consumable products
36699857db9fd01067de4837059619fa,Consumables,Consumable products
853eb9abdb1f54108df5d8c7f49619dc,Consumables,Consumable products
